NAMESPACE,POD_NAME,SERVICEACCOUNT,SECURITY_CONTEXT_CONSTRAINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-lbpkh,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-mcgvb,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-ml9xv,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-ms64w,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-mwdt5,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-p82jm,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-p8q6d,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-pdk9v,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-pwzn2,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-qmdrd,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-qmxxz,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-rzr8q,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-snlbq,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-t4ls7,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-x6x5d,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-xnpnq,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-diagnostics,network-check-target-zjh68,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-network-operator,network-operator-794cdf6cb4-xzs8r,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-cert-manager-5cb6865494-mnqwl,nmstate-handler,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-2sz7z,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-4bg4j,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-5fj85,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-5lfjv,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-6h8gh,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-7nc6l,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-7tpm7,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-89pzz,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-9lr8m,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-9mn5l,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-9vmbv,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-cj2tc,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-d6rwg,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-d9x6q,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-f2tz6,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-ggwjt,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-j8j9z,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-kqdfs,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-kwpcx,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-ltqpc,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-m5snq,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-n2vb9,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-nxkmp,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-q4tvc,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-qbf8f,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-s8txs,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-t2vbw,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-t2zn5,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-thv5d,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-trdrd,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-wghsd,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-x85jn,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-z2ls5,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-handler-zxvbg,nmstate-handler,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-operator-55fc4d5d5f-2nf2w,nmstate-operator,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-webhook-7477758766-7cghc,nmstate-handler,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-nmstate,nmstate-webhook-7477758766-8lvzk,nmstate-handler,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-oauth-apiserver,apiserver-5fd69d5d86-4r92d,oauth-apiserver-sa,node-exporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-oauth-apiserver,apiserver-5fd69d5d86-8cgbh,oauth-apiserver-sa,node-exporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-oauth-apiserver,apiserver-5fd69d5d86-fnqk9,oauth-apiserver-sa,node-exporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-oauth-apiserver,apiserver-5fd69d5d86-ln6ck,oauth-apiserver-sa,node-exporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-oauth-apiserver,apiserver-5fd69d5d86-q58pp,oauth-apiserver-sa,node-exporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,catalog-operator-67b9994658-zwvth,olm-operator-serviceaccount,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28180545-4pnb7,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28180545-5vrck,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28180545-bsmf9,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28180545-cq67b,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28180545-k84mm,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28180545-q968g,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28180545-v662r,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28222125-zgbnl,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28222140-ffvnz,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,collect-profiles-28222155-g7k99,collect-profiles,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,olm-operator-7746675545-l64sb,olm-operator-serviceaccount,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,package-server-manager-7c9f58d65f-7p8wh,olm-operator-serviceaccount,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,packageserver-5998dfbfd5-ljgxh,olm-operator-serviceaccount,nonroot-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-operator-lifecycle-manager,packageserver-5998dfbfd5-lln22,olm-operator-serviceaccount,nonroot-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-service-ca-operator,service-ca-operator-b46c85449-zp7kf,service-ca-operator,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-service-ca,service-ca-67bc46b448-bss2g,service-ca,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-user-workload-monitoring,prometheus-operator-78774d88c8-cb2gf,prometheus-operator,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-user-workload-monitoring,prometheus-user-workload-0,prometheus-user-workload,nonroot-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-user-workload-monitoring,prometheus-user-workload-1,prometheus-user-workload,nonroot-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-user-workload-monitoring,thanos-ruler-user-workload-0,thanos-ruler,nonroot-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-user-workload-monitoring,thanos-ruler-user-workload-1,thanos-ruler,nonroot-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qualys-agent,qualys-cloud-agent-2ln9t,qualys-agent-sa,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qualys-agent,qualys-cloud-agent-4dj6m,qualys-agent-sa,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qualys-agent,qualys-cloud-agent-4nmnp,qualys-agent-sa,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qualys-agent,qualys-cloud-agent-4wtsz,qualys-agent-sa,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qualys-agent,qualys-cloud-agent-4xw4z,qualys-agent-sa,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qualys-agent,qualys-cloud-agent-5rqcm,qualys-agent-sa,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qualys-agent,qualys-cloud-agent-64p28,qualys-agent-sa,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qualys-agent-scc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
